麻|ma2|250
麻|ma|28
喽|lou2|10
喽|lou|4
桄|guang4|4
桄|guang1|3
杆|gan3|142
杆|gan1|37
叉|cha1|51
叉|cha4|12
酊|ding1|3
酊|ding3|8
华|hua4|30
华|hua2|426
华|hua1|6
乐|lao4|2
乐|yao4|4
乐|le4|406
乐|yue4|248
拓|ta4|5
拓|tuo4|63
燕|yan4|156
燕|yan1|49
桔|ju2|5
桔|jie2|4
哗|hua2|29
哗|hua1|14
盛|sheng4|142
盛|cheng2|10
楚|chu2|1
楚|chu3|139
楚|chu|4
食|shi2|515
食|shi|5
食|si4|8
姥|lao|4
姥|mu3|4
姥|lao3|10
车|ju1|6
车|che1|801
落|la4|12
落|lao4|18
落|luo|3
落|luo4|458
落|luo1|2
潦|liao2|16
潦|lao3|3
怔|zheng4|10
怔|zheng1|12
俱|ju1|4
俱|ju4|66
俩|liang3|12
俩|lia3|9
畲|yu2|3
畲|she1|5
省|sheng3|140
省|xing3|60
娃|wa2|65
娃|wa|34
涂|tu2|107
涂|tu|7
悄|qiao3|10
悄|qiao1|13
劈|pi1|34
劈|pi3|10
下|xia|4
下|xia4|1060
膊|bo2|10
膊|bo|11
和|he4|28
和|he2|523
和|huo4|16
和|huo|16
和|huo2|7
和|hu2|2
莎|sha1|30
莎|suo1|8
吗|ma3|4
吗|ma2|2
吗|ma|3
匙|chi2|14
匙|shi|16
折|zhe1|12
折|she2|112
折|zhe2|208
折|zhe|1
鲜|xian1|95
鲜|xian3|60
实|shi2|445
实|shi|12
颤|chan4|36
颤|zhan4|6
吧|ba|5
吧|ba1|36
骨|gu3|463
骨|gu2|28
骨|gu|3
骨|gu1|10
稳|wen2|5
稳|wen3|90
雀|qiao3|6
雀|qiao1|2
雀|que2|1
雀|que4|120
跂|qi4|4
跂|gui4|1
跂|zhi1|2
跂|qi3|6
跂|qi2|5
蟆|ma2|9
蟆|ma|3
之|zhi4|6
之|zhi1|1658
之|zi|3
之|wan4|1
之|hua1|1
臊|sao1|5
臊|sao4|12
泌|bi4|4
泌|mi4|18
打|da1|2
打|da2|22
打|da3|706
嗒|ta4|8
嗒|da1|14
汗|han2|24
汗|han4|101
糜|mei2|4
糜|mi2|20
靡|mi3|65
靡|mi2|30
囤|tun2|6
囤|dun4|3
湫|qiu1|4
湫|jiao3|3
靓|liang4|13
靓|lian4|1
靓|jing4|3
息|xi1|258
息|xi|13
曰|yue1|8
曰|yue4|4
哒|da1|11
哒|da|3
呷|xia1|6
呷|ga1|4
狸|li|5
狸|li2|22
狸|li3|2
搂|lou1|8
搂|lou3|4
梅|mei2|164
梅|men2|4
处|chu4|137
处|chu2|3
处|chu3|384
处|chu|6
喇|la4|4
喇|la1|9
喇|la3|33
阆|lang2|8
阆|lang4|4
律|lv4|119
律|lu4|38
膏|gao4|10
膏|gao1|102
吒|zha|1
吒|zha4|4
吒|zha1|4
斗|dou3|270
斗|dou4|208
还|hai2|78
还|huan2|208
供|gong1|78
供|gong4|95
通|gong1|1
通|tong1|740
通|tong4|12
熟|shu2|132
熟|shou2|4
传|chuan2|416
传|zhuan4|90
琢|zhuo2|20
琢|zuo2|6
琢|zuo|1
挨|ai1|37
挨|ai2|48
螫|zhe1|3
螫|shi4|6
冯|feng2|28
冯|ping2|4
蚌|bang4|22
蚌|beng4|8
地|di4|1634
地|de|17
头|tou2|1342
头|tou|262
抹|mo3|45
抹|ma1|6
抹|mo4|38
咽|yan4|18
咽|yan1|50
咽|ye4|12
訾|zi3|4
訾|zi1|3
着|zhuo2|138
